,name,code,sector,main_product
1738,중앙바이오텍,015170,의료용품 및 기타 의약 관련제품 제조업,"영양제, 항생제"
1739,지아이바이오,035450,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",정보보안제품 서비스
1740,케미그라스,021090,,렌즈
1741,케이비드림3호스팩,221950,금융 지원 서비스업,기업인수목적
1742,코닉스,017210,,컨트롤러
1743,코디콤,041800,영상 및 음향기기 제조업,디지털보안감시장비(DVR)
1744,쿨투,056020,의료용 기기 제조업,"의료/산업용 화상기기, 고주파수술기"
1745,키움스팩4호,226850,금융 지원 서비스업,기업인수합병
1746,태일전자,020100,,
1747,테스텍,048510,특수 목적용 기계 제조업,"반도체 검사장비(TDBI, Hi-Fix 등)"
1748,트래픽아이티에스,038050,,"원형루프검지기, 도로봉합제"
1749,폴켐,033190,고무제품 제조업,백화점
1750,풍연,017090,,여성의류
1751,플러스프로핏,036660,"영화, 비디오물, 방송프로그램 제작 및 배급업","XML/SGML Solution, DB구축"
1752,하이드로젠파워,070080,자동차 신품 부품 제조업,자동차 부품(알루미늄 다이캐스팅)
1753,하이럭스,079340,전자부품 제조업,휴대폰용BLU
1754,한국스팩1호,123290,금융 지원 서비스업,기업 인수합병
1755,한국염공,005470,,
1756,한국파트너스,019560,,중소기업창업에 대한 투자 및 융자
1757,한보금고,027450,,
1758,한주개발,017410,,
1759,한화에이스스팩2호,219860,금융 지원 서비스업,기업인수합병
1760,헤파호프,039350,의료용품 및 기타 의약 관련제품 제조업,"3차원 게임, 군시뮬레이션 S/W, H/W"
1761,화니백화점,031090,,백화점
1762,휘튼,066480,,교육프랜차이즈사업
1763,히든챔피언스팩1호,123160,금융 지원 서비스업,기업인수합병
1764,GRT,900290,기타 금융업,"광학필름, 포장필름"
1765,HB테크놀러지,078150,특수 목적용 기계 제조업,TFT-LCD검사장비
1766,IBKS제12호스팩,335870,금융 지원 서비스업,기타 금융업
1767,ISC,095340,전자부품 제조업,반도체테스트소켓
1768,KD,044180,건물 건설업,몰드베이스(Mold Base)
1769,KG이니시스,035600,소프트웨어 개발 및 공급업,전자지불서비스
1770,KNN,058400,텔레비전 방송업,방송프로그램 제작 및 송출
1771,MP한강,219550,생활용품 도매업,기업인수합병
1772,NE능률,053290,"서적, 잡지 및 기타 인쇄물 출판업",영어학습교재
1773,NHN한국사이버결제,060250,기타 정보 서비스업,전자결제서비스업
1774,SBI인베스트먼트,019550,신탁업 및 집합투자업,벤처캐피탈
1775,SG,255220,기타 비금속 광물제품 제조업,"아스콘, 레미콘"
1776,YTN,040300,"영화, 비디오물, 방송프로그램 제작 및 배급업",광고/협찬 및 프로그램 제작
1777,고려제약,014570,의약품 제조업,"하벤(종합감기약),뉴로메드(치매치료제)등 70여종"
1778,국일제지,078130,기타 종이 및 판지 제품 제조업,"산업용 및 가정용 지류(강판간지, 다공지 등)"
1779,글로스퍼랩스,032860,"해체, 선별 및 원료 재생업",철스크랩
1780,금강철강,053260,1차 철강 제조업,"냉연압연강판, 산세코일"
1781,금화피에스시,036190,전기 및 통신 공사업,"설비,철물,전기,강구조물"
1782,나노스,151910,전자부품 제조업,"Blue Filter, IR Filter, Camera Module"
1783,나노캠텍,091970,플라스틱제품 제조업,투명전도성관련제품
1784,나우IB,293580,기타 금융업,"투자조합, PEF 결성 및 투자"
1785,내츄럴엔도텍,168330,자연과학 및 공학 연구개발업,"백수오 여성호르몬제, 백수오등복합추출물(원료)"
1786,네오펙트,290660,의료용 기기 제조업,라파엘스마트글러브 외
1787,녹십자엠에스,142280,의료용품 및 기타 의약 관련제품 제조업,"혈액백, 진단시약, 혈액투석액"
1788,녹십자웰빙,234690,의약품 제조업,"전문의약품, 건강기능식품"
1789,뉴트리,270870,기타 식품 제조업,"에버콜라겐, 판도라 다이어트 등"
1790,대동기어,008830,특수 목적용 기계 제조업,"기어, 베벨기어, 축, 엑셀, T/M, 유성감속기, 기타조립품"
1791,대륙제관,004780,기타 금속 가공제품 제조업,휴대용부탄가스 및 금속포장용기
1792,대모,317850,특수 목적용 기계 제조업,"유압브레이커, 특수장비/부품, 퀵커플러 등"
1793,대성엘텍,025440,영상 및 음향기기 제조업,카멀티미디어 및 TFT-LCD 부품제조..
1794,대성파인텍,104040,자동차 신품 부품 제조업,"자동차부품(시트,도어) 제조"
1795,대양제지,006580,"펄프, 종이 및 판지 제조업",골판지원지
1796,대정화금,120240,기초 화학물질 제조업,"시약, 원료의약품"
1797,대창스틸,140520,1차 철강 제조업,"냉연강판, 이중바닥재"
1798,대한약품,023910,의약품 제조업,수액제
1799,덱스터,206560,"영화, 비디오물, 방송프로그램 제작 및 배급업","시각효과(Visual Effect, VFX)"
1800,동국S&C,100130,"구조용 금속제품, 탱크 및 증기발생기 제조업",Wind-Tower
1801,동양에스텍,060380,1차 철강 제조업,"열연박판, 열연후판, 무늬강판"
1802,동양이엔피,079960,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","휴대폰용,OA기기및통신장비용,디지털가전용전원공급장치"
1803,동양피엔에프,104460,일반 목적용 기계 제조업,뉴메틱 컨베잉 시스템(분체이송시스템)
1804,동일철강,023790,1차 철강 제조업,찬넬
1805,디스플레이텍,066670,전자부품 제조업,LCD Module
1806,디에스케이,109740,특수 목적용 기계 제조업,"FPD용 PCB Bonding System, In-line System, Linear Motion System 등"
1807,디자인,227100,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",스마트 액세서리(보조배터리 등)
1808,디젠스,113810,자동차 신품 부품 제조업,자동차용 소음기(머플러)
1809,디지아이,043360,컴퓨터 및 주변장치 제조업,"잉크젯 플로터, 커팅 플로터"
1810,레이,228670,의료용 기기 제조업,"디지털 치료솔루션(CT scan 장비, 3D 프린터), 디지털 진단시스템(X-ray, CT 등)"
1811,리더스코스메틱,016100,기타 화학제품 제조업,화장품
1812,리메드,302550,의료용 기기 제조업,자기장 치료기기
1813,매일유업,267980,낙농제품 및 식용빙과류 제조업,"유제품(우유, 분유, 발효유, 치즈, 음료 등)"
1814,멀티캠퍼스,067280,기타 교육기관,e-Learning서비스
1815,메디프론,065650,기계장비 및 관련 물품 도매업,음반재킷 제작
1816,멜파스,096640,전자부품 제조업,"터치센서 칩, 터치스크린 모듈, 터치키 모듈 제조"
1817,명성티엔에스,257370,특수 목적용 기계 제조업,"2차전지 분리막 제조설비, 디스플레이용 생산설비"
1818,모바일어플라이언스,087260,소프트웨어 개발 및 공급업,"블랙박스, 내비게이션, HUD, ADAS"
1819,미투온,201490,소프트웨어 개발 및 공급업,소셜 카지노 게임
1820,바른손이앤에이,035620,소프트웨어 개발 및 공급업,게임 개발 및 서비스
1821,바이오로그디바이스,208710,전자부품 제조업,모바일용 카메라모듈 부품외
1822,바이오솔루션,086820,기초 의약물질 및 생물학적 제제 제조업,"세포치료제, 인체조직모델 등"
1823,바이오제네틱스,044480,고무제품 제조업,"콘돔,고무골무,의료용 장갑"
1824,버추얼텍,036620,기타 전문 도매업,"고지유통, ERP시스템 운영"
1825,보광산업,225530,기타 비금속 광물제품 제조업,"콘크리트용 부순골재, 아스콘, 레미콘"
1826,부방,014470,기타 금융업,"수정진동자, 수정발진기, 전기보온밥솥 등"
1827,비씨월드제약,200780,의약품 제조업,"마취통증약, 순환계약, 항생제, 기타처방약"
1828,빅솔론,093190,컴퓨터 및 주변장치 제조업,"POS용프린터,프린팅메카니즘"
1829,삼성스팩2호,291230,금융 지원 서비스업,기업인수합병
1830,삼화네트웍스,046390,"영화, 비디오물, 방송프로그램 제작 및 배급업","시스템통합(SI), 시스템유지(SM)"
1831,상상인,038540,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",전자계전기(RELAY)
1832,상신전자,263810,전자부품 제조업,"노이즈필터(48.81%), 코일(19.33%), 리액터(10.75%)"
1833,샘코,263540,"항공기,우주선 및 부품 제조업",도어시스템
1834,서진시스템,178320,통신 및 방송 장비 제조업,"통신장비부품,휴대폰부품(메탈케이스 등)"
1835,서플러스글로벌,140070,기계장비 및 관련 물품 도매업,"반도체 제조용 장비, 유휴기계설비 도소매"
1836,성우전자,081580,통신 및 방송 장비 제조업,휴대폰금속프레스부품(전자파차단ShieldCan)
1837,세원,234100,자동차 신품 부품 제조업,자동차 공조장치 부품
1838,세종메디칼,258830,의료용 기기 제조업,복강경수술용 투관침 등
1839,세중,039310,여행사 및 기타 여행보조 서비스업,나모웹에디터
1840,세틀뱅크,234340,기타 정보 서비스업,"가상계좌중계, 간편현금결제"
1841,센트럴바이오,051980,플라스틱제품 제조업,PVC샤시
1842,셀리버리,268600,자연과학 및 공학 연구개발업,바이오의약품[iCP-Parkin(파킨슨병 치료제)]및 연구용 시약
1843,셀트리온헬스케어,091990,기타 전문 도매업,바이오의약품 마케팅 및 판매
1844,소리바다,053110,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",수도용 및 원예용 상토
1845,소프트센,032680,기계장비 및 관련 물품 도매업,전산기기 및 정보통신공사
1846,솔고바이오,043100,의료용 기기 제조업,"가정용 온열치료기,의료기구"
1847,쇼박스,086980,"영화, 비디오물, 방송프로그램 제작 및 배급업",영화투자및배급
1848,스킨앤스킨,159910,기타 화학제품 제조업,"화장품제조,OLED발광소재, OLED승화정제장비"
1849,스타모빌리티,158310,특수 목적용 기계 제조업,"FPCB 공정 자동화 장비(가이드홀펀처, 비젼프레스, 커버레이가접기 등)"
1850,시큐브,131090,소프트웨어 개발 및 공급업,"시스템보안관리솔루션, 정보유출방지솔루션"
1851,신라섬유,001000,부동산 임대 및 공급업,부동산
1852,신진에스엠,138070,기타 금속 가공제품 제조업,표준 플레이트
1853,씨유메디칼,115480,의료용 기기 제조업,심장제세동기
1854,씨티씨바이오,060590,생활용품 도매업,"동물용항병원성제품, 생균효소제"
1855,씨티케이코스메틱스,260930,기타 화학제품 제조업,완제 화장품 (색조 및 기초)
1856,아모그린텍,125210,전자부품 제조업,비정질 및 나노결정립을 이용한 자성부품 및 전류센서
1857,아미노로직스,074430,기타 전문 도매업,DVR용 영상처리 칩
1858,아시아종묘,154030,작물 재배업,종자
1859,아이에스이커머스,069920,무점포 소매업,"해외, 국내 상품 소싱 및 판매대행 서비스"
1860,아이큐어,175250,의약품 제조업,"플라스타, 의약 및 의약외품 패취등, 마스크팩, 화장품 기초라인"
1861,아진엑스텍,059120,반도체 제조업,"전자집적회로, 모션제어칩"
1862,알엔투테크놀로지,148250,전자부품 제조업,"이동통신부품(커플러), 의료기기용기판, 파우더"
1863,알테오젠,196170,자연과학 및 공학 연구개발업,바이오시밀러 및 바이오베터
1864,애니플러스,310200,"영화, 비디오물, 방송프로그램 제작 및 배급업",기업인수합병
1865,액토즈소프트,052790,소프트웨어 개발 및 공급업,온라인 게임 및 모바일 게임
1866,에스엠,041510,오디오물 출판 및 원판 녹음업,"음반(CD,MC),연예 대리"
1867,에스티아이,039440,특수 목적용 기계 제조업,"Chemical 중앙공급시스템(C.C.S.S), 세정·식각시스템"
1868,에스퓨얼셀,288620,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","건물용 연료전지, 발전용 연료전지"
1869,에이아이비트,039230,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체 검사장비, TFT-LCD 검사장치& 검사장비"
1870,에이텍,045660,컴퓨터 및 주변장치 제조업,"PC,모니터"
1871,에코프로,086520,기타 화학제품 제조업,"환경소재,화학필터,이차전지소재등"
1872,엔에스,217820,특수 목적용 기계 제조업,2차전지 자동화 설비
1873,엔지스테크널러지,208860,소프트웨어 개발 및 공급업,"Nav-Link 솔루션, BringGo 어플리케이션 등"
1874,엔텔스,069410,소프트웨어 개발 및 공급업,운용지원솔루션
1875,엘디티,096870,반도체 제조업,"OLED구동IC,LED구동IC,LCD구동IC"
1876,엠아이텍,179290,의료용 기기 제조업,비혈관 스텐트 및 체외충격파 쇄석기
1877,영화테크,265560,자동차 신품 부품 제조업,자동차 정션박스 등
1878,예림당,036000,"서적, 잡지 및 기타 인쇄물 출판업",무선가입자망 단말기 및 차량용핸즈프리
1879,오르비텍,046120,기타 과학기술 서비스업,"방사선안전관리, 항공기 정밀부품 제조 등"
1880,오리콤,010470,광고업,광고대행
1881,오성첨단소재,052420,플라스틱제품 제조업,"LCD Aging System, LCD 신뢰성 분석장비"
1882,와이엠티,251370,기초 화학물질 제조업,"PCB, 반도체 및 디스플레이 제조용 화학소재 등"
1883,우리로,046970,통신 및 방송 장비 제조업,"광분배기(웨이퍼, 칩, 모듈), 광다이오드"
1884,우정바이오,215380,자연과학 및 공학 연구개발업,기업인수합병
1885,월덱스,101160,전자부품 제조업,반도체용링및전극
1886,웹스,196700,합성고무 및 플라스틱 물질 제조업,"기능성 컴파운드, 건축외장자재"
1887,위지트,036090,특수 목적용 기계 제조업,LCD 반도체
1888,윌링스,313760,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",태양광 인버터 등
1889,윙입푸드,900340,기타 금융업,육가공 제품
1890,유니트론텍,142210,자동차 부품 및 내장품 판매업,"메모리, 비메모리반도체"
1891,유라테크,048430,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","점화코일, 스파크플러그"
1892,유비쿼스홀딩스,078070,기타 금융업,"소프트웨어 개발,정보처리유선,무선통신기기,부품,컴퓨터 도소매,제조"
1893,유진기업,023410,"시멘트, 석회, 플라스터 및 그 제품 제조업",레미콘
1894,유진로봇,056080,특수 목적용 기계 제조업,"청소로봇, 완구류외"
1895,율호,072770,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",무선인터넷플랫폼
1896,이스트아시아홀딩스,900110,기타 금융업,"스포츠화, 스포츠의류"
1897,이엔에프테크놀로지,102710,기타 화학제품 제조업,LCD/반도체용 케미칼
1898,이즈미디어,181340,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",카메라모듈테스터
1899,이지바이오,035810,동물용 사료 및 조제식품 제조업,발효식품
1900,이크레더블,092130,기타 정보 서비스업,"전자신용인증서비스(정보),소프트웨어 개발"
1901,이화전기,024810,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",무정전전원장치
1902,인트론바이오,048530,기초 의약물질 및 생물학적 제제 제조업,"바이오신약, 핵산검사제, 동물용 항생제 대체재"
1903,일진파워,094820,전기 및 통신 공사업,"열교환기,압력용기"
1904,자비스,254120,특수 목적용 기계 제조업,기업인수합병
1905,정원엔시스,045510,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","SI(시스템통합) 관련 소프트웨어, 중.대형 고속 레이져 프린터"
1906,제노포커스,187420,기초 의약물질 및 생물학적 제제 제조업,산업용 효소
1907,제룡산업,147830,"구조용 금속제품, 탱크 및 증기발생기 제조업",송배전 금구류 및 합성수지 제품
1908,제이스텍,090470,특수 목적용 기계 제조업,기계장비(디스플레이장비)
1909,제주반도체,080220,반도체 제조업,"모바일용 LP DDR SDRAM, CRAM, SRAM"
1910,조이시티,067000,소프트웨어 개발 및 공급업,온라인게임(프리스타일농구)
1911,중앙에너비스,000440,기타 전문 도매업,석유류도소매
1912,지니틱스,303030,반도체 제조업,기업 인수 및 합병
1913,지에스이,053050,연료용 가스 제조 및 배관공급업,eBusiness 통합
1914,진양제약,007370,의약품 제조업,"소부날, 옥티란"
1915,차바이오텍,085660,기초 의약물질 및 생물학적 제제 제조업,"세포치료제 개발, 제대혈 보관 등"
1916,창해에탄올,004650,알코올음료 제조업,"주정(발효주정, 정제주정) 등"
1917,청담러닝,096240,일반 교습 학원,청담어학원
1918,카페24,042000,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","쇼핑몰솔루션, 광고솔루션, 호스팅솔루션"
1919,케어랩스,263700,소프트웨어 개발 및 공급업,"헬스케어 미디어플랫폼, 헬스케어 디지털마케팅, 헬스케어 솔루션"
1920,케어젠,214370,기초 의약물질 및 생물학적 제제 제조업,"성장인자, 바이오미메틱펩타이드 기반 안면, 두피, 바디 코스메슈티컬 제품"
1921,케이알피앤이,060900,석유 정제품 제조업,바이오 연료 및 혼합물 제조업
1922,케이엔제이,272110,특수 목적용 기계 제조업,"Edge Grinder, CVD-SiC Ring"
1923,케이엠,083550,기타 섬유제품 제조업,클린룸용Wiper
1924,케이엠제약,225430,기타 화학제품 제조업,금융지원 서비스
1925,케이프,064820,선박 및 보트 건조업,선박엔진용실린더라이너
1926,켐트로스,220260,기타 화학제품 제조업,기타 화학제품 제조업
1927,코닉글로리,094860,소프트웨어 개발 및 공급업,네트워크장비공급및인터넷트래픽솔루션
1928,코스온,069110,기타 화학제품 제조업,화장품
1929,코콤,015710,통신 및 방송 장비 제조업,비디오도어폰
1930,큐로홀딩스,051780,"영화, 비디오물, 방송프로그램 제작 및 배급업","DTIS, Probe Card, H.F PCB"
1931,큐에스아이,066310,반도체 제조업,레이저다이오드(LaserDiode)
1932,크리스탈,083790,자연과학 및 공학 연구개발업,신개념항생제(전임상)
1933,태광,023160,1차 철강 제조업,"각종 배관자재, 관이음쇠류 제조 및 판매,발전기부품 및 판매업,반도체장비 제조업 및 무역도매"
1934,투비소프트,079970,소프트웨어 개발 및 공급업,"MiPlatform, X Platform"
1935,티씨케이,064760,기타 비금속 광물제품 제조업,반도체 제조공정용 고순도 흑연제품
1936,티케이케미칼,104480,화학섬유 제조업,"수지, 폴리에스터, 스판덱스"
1937,파크시스템스,140860,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",연구용 및 산업용 원자현미경
1938,파트론,091700,전자부품 제조업,이동통신안테나및유전체필터류등
1939,파티게임즈,194510,소프트웨어 개발 및 공급업,모바일 게임
1940,팬젠,222110,의약품 제조업,"바이오시밀러 의약품 개발, 바이오의약품 개발 기술이전 서비스 등"
1941,평화정공,043370,자동차 신품 부품 제조업,"자동차용 도어랫치, 도어힌지"
1942,포인트엔지니어링,256630,기타 금속 가공제품 제조업,디스플레이 및 반도체 장비 부품
1943,포티스,141020,무점포 소매업,셋톱박스
1944,푸드웰,005670,"과실, 채소 가공 및 저장 처리업","깐밤, 통조림류, 딸기시럽류, 음료제품 등"
1945,푸른기술,094940,컴퓨터 및 주변장치 제조업,"금융자동화기기모듈,역무자동화기기모듈,특수단말시스템"
1946,퓨쳐스트림네트웍스,214270,소프트웨어 개발 및 공급업,기업인수합병
1947,퓨쳐켐,220100,의약품 제조업,"PET 방사성의약품, 자동합성장치, 합성시약 및 전구체"
1948,피앤씨테크,237750,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",배전자동화단말장치
1949,필로시스헬스케어,057880,"섬유, 의복, 신발 및 가죽제품 소매업",셋톱박스(디지털위성방송수신기)
1950,하나금융11호스팩,284620,금융 지원 서비스업,기업인수합병
1951,하나머스트제6호스팩,307160,금융 지원 서비스업,기업인수합병
1952,하림지주,003380,기타 금융업,지주사업
1953,하이제5호스팩,340120,금융 지원 서비스업,기업인수합병
1954,한국가구,004590,생활용품 도매업,소파
1955,한국전자금융,063570,기타 사업지원 서비스업,"ATM관리사업,CD-VAN사업"
1956,한국정밀기계,101680,특수 목적용 기계 제조업,"금속절삭가공기계(수치제어식 수평보링머신,오면가공기,수직선반,플로우보링머신),산업기계(전용기,공작기계부품) 제조,판매"
1957,한송네오텍,226440,특수 목적용 기계 제조업,OLED FMM 인장기
1958,한양디지텍,078350,반도체 제조업,메모리 모듈
1959,한일진공,123840,특수 목적용 기계 제조업,진공장비
1960,헬릭스미스,084990,자연과학 및 공학 연구개발업,"기술이전수입,연구용시료"
1961,화진,134780,자동차 신품 부품 제조업,"우드그레인, IPE"
1962,휘닉스소재,050090,전자부품 제조업,"Metal Paste, Solder Ball"
1963,3SOFT,036360,통신 및 방송 장비 제조업,소프트웨어(검색엔진)
1964,GK파워,054020,전자부품 제조업,IC카드
1965,KTB벤처2-MF,039370,,"유가증권등의 매매등을 통한 자산의 투자, 운용업무"
1966,KTB전환형1,037360,,"유가증권의 매매등을 통한 자산의 투자, 운용업무"
1967,PW제네틱스,065910,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",네트워크 설계 및 구축
1968,경북콘크리트,008960,,
1969,교보5호스팩,223040,금융 지원 서비스업,기업인수합병
1970,뉴젠비아이티,054650,기계장비 및 관련 물품 도매업,"반도체 칩, 전자부품"
1971,다임마이스터보험형일,036440,,유가증권등의 매매등을 통한 자산의 투자·운용업무
1972,대림금속공업,015920,,
1973,대우스팩3호,215580,금융 지원 서비스업,기업인수및합병
1974,대한제지,000530,,
1975,덴소풍성,047060,,"D.C Motor,Wiper Motor, Power Window Motor 등"
1976,도움,078610,통신 및 방송 장비 제조업,휴대폰외장부품
1977,디브이에스,046400,영상 및 음향기기 제조업,제조용 로봇
1978,디앤샵,090090,무점포 소매업,전자상거래
1979,디지텔,037740,,"ISDN 관련제품, ADSL 관련제품, 인터넷 전화기"
1980,룩손에너지,033550,상품 중개업,고체연료 및 관련 상품 도매업
1981,리젠트코스,043350,,유가증권등의 매매등을 통한 자산의 투자·운용업무
1982,마이다스페안,045280,,유가증권등의 매매등을 통한 자산의 투자·운용업무
1983,메카포럼,035830,창작 및 예술관련 서비스업,"고속 데이터 전송장비 (CSU/DSU, ADSL, HDSL등 xDSL)"
1984,모빌링크,041310,통신 및 방송 장비 제조업,"삼일총서, 단행본, 온라인, 웹서비스"
1985,모젬,079560,통신 및 방송 장비 제조업,휴대폰용윈도우렌즈
1986,미래에셋P.B.2호펀드,066030,,
1987,미래에셋실크로드자산,036300,,"유가증권의 매매등을 통한 자산의 투자, 운용업무"
1988,박현주4성장,037780,,"유가증권등의 매매등을 통한 자산의 투자, 운용업무"
1989,박현주드림육호자산배,035700,,유가증권등의 매매등을 통한 자산의 투자·운용업무
1990,벨로체피아노,040750,,디지털피아노
1991,보람금고,008160,,
1992,블루젬디앤씨,053040,기타 화학제품 제조업,HFC망 장비
1993,삼성그랑프리전환형뮤,035520,,유가증권등의 매매등을 통한 자산의 투자·운용업무
1994,삼성수산,052560,어로 어업,시스템통합
1995,삼화실업,000600,,
1996,선일옵트론,014250,,
1997,성우몰드,053440,자동차 신품 부품 제조업,"자동차 차체부품, 프레스금형"
1998,세이에이스혼합형펀드,052520,,유가증권등의 매매등을 통한 자산의 투자·운용업무
1999,세이채권혼합,045790,,유가증권등의 매매등을 통한 자산의 투자·운용업무
2000,스탠더드텔레,027890,,"무선호출기,휴대폰(CDMA/GSM)"
2001,실리콘화일,082930,반도체 제조업,CMOS이미지센서
2002,실크성장2호,043400,,유가증권등의 매매등을 통한 자산의 투자·운용업무
2003,쏠라엔텍,030390,기계장비 및 관련 물품 도매업,하드보드
2004,씨디네트웍스,073710,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",컨텐츠전송서비스
2005,씨모텍,081090,통신 및 방송 장비 제조업,무선데이타카드
2006,아이엠아이티,038100,,"시스템통합, 고장자동화"
2007,아이티센네트웍스,057110,,"시스템통합, 유지보수"
2008,아이팩토리,053810,특수 목적용 기계 제조업,LCD 및 반도체 검사장비
2009,아이피에스,051820,특수 목적용 기계 제조업,"반도체증착장비(ALD,CVD장비)및식각장비(DryEtcher)등"
2010,알이엔,023670,절연선 및 케이블 제조업,"파워코드,와이어"
2011,에프아이투어,047370,통신 및 방송 장비 제조업,"Web Agency, Web Application Solution"
2012,에프티이앤이,065160,화학섬유 제조업,빙축열냉방시스템
2013,엔에이치스팩7호,217810,금융 지원 서비스업,
2014,엔케이바이오,019260,기초 의약물질 및 생물학적 제제 제조업,혼방사
2015,엔하이테크,046720,전자부품 제조업,LED&LCD UNIT
2016,엘에스오토모티브,008580,,스위치
2017,예당,049000,오디오물 출판 및 원판 녹음업,"CD(Compact Disk),MC(Music Cassette)"
2018,예일바이오텍,054250,,"환경수처리 기계(슬러지수집기, 농축탈수기, 취수설비)"
2019,옵티멈성장1,045090,,유가증권등의 매매등을 통한 자산의 투자·운용업무
2020,옵티멈전환2,039380,,"유가증권등의 매매등을 통한 자산의 투자, 운용업무"
2021,완리,900180,기타 금융업,외벽타일
2022,우경,025920,1차 철강 제조업,박판
2023,웨이포트,900130,기타 금융업,"제초기류,톱류,전동공구류,원림청소기류"
2024,유리세이프전환혼합형,052530,,유가증권등의 매매등을 통한 자산의 투자·운용업무
2025,유리중립일,036950,,"유가증권의 매매등을 통한 자산의 투자, 운용업무"
2026,유리프론티어-MF,045550,,유가증권등의 매매등을 통한 자산의 투자·운용업무
2027,유안타제2호스팩,219960,금융 지원 서비스업,기업인수합병
2028,인네트,041450,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",네트워크 설계 및 구축
2029,인베스티움사파이어성,034340,,유가증권등의 매매등을 통한 자산의 투자·운용업무
2030,인스프리트,073130,소프트웨어 개발 및 공급업,이동통신부가서비스관련시스템및솔루션
2031,임광토건,001850,,토목공사
2032,장복건설,013210,,
2033,제이앤유글로벌,086200,통신 및 방송 장비 제조업,"ZOOMCAMERA,CCTVCAMERA,DVR"
2034,주일,011770,,
2035,차이나하오란,900090,기타 금융업,코팅백판지
2036,케너텍,062730,일반 목적용 기계 제조업,"축열식 시스템, 공동주택 열병합발전 시스템"
2037,케이디엠,027560,,"DOOR TRIM, HEAD LINING, FLOOR MAT 등"
2038,클라스타,037550,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","바코드리더기, 바코드프린터, 우정자동화기기 등"
2039,텔슨정보통신,018180,,유무선전화기
2040,트리니티,053070,통신 및 방송 장비 제조업,"디지털 녹음기, 다기능 리모컨, IP공유기"
2041,파이오니어2-MF,045070,,유가증권등의 매매등을 통한 자산의 투자·운용업무
2042,포네이처,045290,상품 중개업,리튬전지포메이션장비
2043,플래티넘성1,043380,,유가증권등의 매매등을 통한 자산의 투자·운용업무
2044,플렉스컴,065270,전자부품 제조업,"FPCB 제조 및 SUB-PBA, SMT 등"
2045,하이스마텍,057100,소프트웨어 개발 및 공급업,IC Card 및 전자화폐 등
2046,한와이어리스,037020,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",컴퓨터장비 임대 및 판매
2047,한통데이타,045760,소프트웨어 개발 및 공급업,GIS용 S/W
2048,한화수성스팩,265920,금융 지원 서비스업,기업인수합병
2049,AP시스템,265520,특수 목적용 기계 제조업,디스플레이 제조 장비
2050,AP위성,211270,통신 및 방송 장비 제조업,위성통신 단말기
2051,EG,037370,기타 전문 도매업,"산화철, 대기수처리방지시설, 무역"
2052,GV,045890,전구 및 조명장치 제조업,"CNC전용장비,LightPanel"
2053,KMH하이텍,052900,플라스틱제품 제조업,TRAY(반도체Packing재료)
2054,KT서브마린,060370,전기 및 통신 공사업,해저케이블등의 건설 및 유지보수 업무
2055,NEW,160550,"영화, 비디오물, 방송프로그램 제작 및 배급업",영화 투자 및 배급
2056,SFA반도체,036540,반도체 제조업,"반도체패키지(SOP,DIP,QFP)"
2057,iMBC,052220,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","디지털콘텐츠,웹에이젼시"
2058,기가레인,049080,특수 목적용 기계 제조업,RF통신부품 및 반도체 장비
2059,기산텔레콤,035460,통신 및 방송 장비 제조업,"광모듈, 에코 켄슬러, 중계기, VoIP Server등"
2060,까스텔바작,308100,"섬유, 의복, 신발 및 가죽제품 소매업",골프의류 및 골프잡화
2061,나무가,190510,전자부품 제조업,"스마트폰 카메라모듈, 노트북 카메라모듈"
2062,네오팜,092730,기타 화학제품 제조업,생체기능성(아토피)보습제
2063,네온테크,306620,특수 목적용 기계 제조업,기업인수합병
2064,넥스트아이,137940,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","LCD 편광필름 검사장비, BLU 검사장비 등"
2065,노터스,278650,자연과학 및 공학 연구개발업,비임상실험 유효성(약리)평가
